Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,CouncilArea,Regionname,Price_per_Room,Room_to_Bathroom_Ratio,Property_Age
2,0,570000.0,8.6,2.0,1.0,2.0,567.0,74.0,1950.0,-37.7877,144.84757,3589.0,16,6,285000.0,1.0,74.0
3,0,2655000.0,10.5,3.0,2.0,2.0,697.0,183.0,1991.0,-37.92829,145.00281,10579.0,1,5,885000.0,1.0,33.0
2,2,626000.0,10.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10579.0,1,5,313000.0,1.0,54.0
4,0,2720000.0,10.3,4.0,3.0,2.0,792.0,131.0,1970.0,-37.92882,145.01109,6938.0,1,5,680000.0,1.0,54.0
4,0,2000000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,500000.0,2.0,54.0
4,0,2525000.0,10.3,4.0,2.0,2.0,725.0,300.0,2000.0,-37.92884,145.01518,6938.0,1,5,631250.0,1.3333333333333333,24.0
4,0,1900000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,475000.0,2.0,54.0
3,0,1675000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,558333.3333333334,1.5,54.0
4,0,1900000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,475000.0,2.0,54.0
3,0,1300000.0,10.3,3.0,1.0,2.0,684.0,77.0,1940.0,-37.90514,145.02524,6938.0,1,5,433333.3333333333,1.5,84.0
4,0,2450000.0,10.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6938.0,1,5,612500.0,2.0,54.0
3,0,1275000.0,5.2,3.0,1.0,1.0,406.0,156.0,1900.0,-37.77655,144.96325,11918.0,24,2,425000.0,1.5,124.0
2,0,900000.0,5.2,2.0,1.0,0.0,191.0,131.0,1970.0,-37.77012,144.96476,11918.0,24,2,450000.0,1.0,54.0
2,2,520000.0,5.2,2.0,1.0,1.0,0.0,131.0,1970.0,-37.75788,144.95935,11918.0,24,2,260000.0,1.0,54.0
4,0,1275000.0,5.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.75672,144.96742,11918.0,24,2,318750.0,2.0,54.0
3,0,1204000.0,5.2,3.0,1.0,0.0,186.0,101.0,1890.0,-37.76227,144.95649,11918.0,24,2,401333.3333333333,1.5,134.0
2,0,730000.0,5.2,2.0,1.0,0.0,190.0,131.0,1970.0,-37.75676,144.96286,11918.0,24,2,365000.0,1.0,54.0
3,0,1075000.0,4.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5533.0,24,2,358333.3333333333,1.5,54.0
4,0,1268000.0,5.2,4.0,2.0,2.0,645.0,217.0,1950.0,-37.76097,144.93933,7082.0,24,2,317000.0,1.3333333333333333,74.0
3,0,1445000.0,5.2,3.0,1.0,2.0,613.0,112.0,1950.0,-37.76883,144.94592,7082.0,24,2,481666.6666666667,1.5,74.0
2,2,480000.0,5.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7082.0,24,2,240000.0,1.0,54.0
3,0,796000.0,12.1,3.0,2.0,2.0,534.0,131.0,1970.0,-37.69852,145.04836,10175.0,0,2,265333.3333333333,1.0,54.0
4,0,769000.0,12.1,4.0,2.0,2.0,662.0,131.0,1970.0,-37.69582,145.07639,10175.0,0,2,192250.0,1.3333333333333333,54.0
3,0,690000.0,12.1,3.0,1.0,2.0,513.0,131.0,1970.0,-37.69548,145.07377,10175.0,0,2,230000.0,1.5,54.0
3,0,960000.0,12.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10175.0,0,2,320000.0,1.5,54.0
3,0,1325000.0,10.4,3.0,1.0,1.0,756.0,131.0,1970.0,-37.85683,145.09635,5678.0,21,5,441666.6666666667,1.5,54.0
3,0,1052000.0,10.4,3.0,1.0,0.0,801.0,131.0,1970.0,-37.85541,145.12836,5678.0,21,5,350666.6666666667,1.5,54.0
2,2,525000.0,7.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8920.0,2,5,262500.0,1.0,54.0
2,2,555000.0,7.7,2.0,1.0,1.0,2685.0,131.0,1970.0,-37.82277,145.0581,8920.0,2,5,277500.0,1.0,54.0
3,1,1381000.0,8.4,3.0,2.0,2.0,230.0,131.0,1970.0,-37.81653,145.05971,3265.0,2,5,460333.3333333333,1.0,54.0
4,0,2260000.0,8.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3265.0,2,5,565000.0,2.0,54.0
3,0,1000000.0,1.6,3.0,1.0,0.0,96.0,80.0,1910.0,-37.79674,144.96563,6786.0,18,2,333333.3333333333,1.5,114.0
2,2,720000.0,1.6,2.0,1.0,1.0,3481.0,131.0,1970.0,-37.80087,144.96622,6786.0,18,2,360000.0,1.0,54.0
3,0,1717500.0,3.5,3.0,1.0,0.0,202.0,131.0,1970.0,-37.78621,144.97512,3106.0,18,2,572500.0,1.5,54.0
4,0,2400000.0,3.5,4.0,1.0,1.0,163.0,131.0,1970.0,-37.7835,144.97556,3106.0,18,2,600000.0,2.0,54.0
3,0,1950000.0,3.5,3.0,1.0,1.0,309.0,131.0,1970.0,-37.78659,144.97211,3106.0,18,2,650000.0,1.5,54.0
2,1,817500.0,10.1,2.0,1.0,1.0,292.0,131.0,1970.0,-37.89431,145.05902,7822.0,8,5,408750.0,1.0,54.0
5,0,1150000.0,14.8,5.0,5.0,4.0,688.0,490.0,2006.0,-37.74281,144.72513,7719.0,19,6,230000.0,0.8333333333333334,18.0
3,2,590000.0,31.2,3.0,1.0,1.0,179.0,131.0,1970.0,-38.07483,145.13133,1989.0,12,4,196666.66666666666,1.5,54.0
4,0,600000.0,34.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8060.0,7,4,150000.0,2.0,54.0
2,0,811000.0,8.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2379.0,8,5,405500.0,1.0,54.0
3,0,1520000.0,7.8,3.0,2.0,2.0,426.0,131.0,1970.0,-37.86323,145.01428,6923.0,8,5,506666.6666666667,1.0,54.0
4,0,1700000.0,8.7,4.0,2.0,2.0,627.0,185.0,1925.0,-37.89918,145.01679,5051.0,8,5,425000.0,1.3333333333333333,99.0
2,0,960000.0,8.7,2.0,1.0,3.0,294.0,131.0,1970.0,-37.89542,145.02057,5051.0,8,5,480000.0,1.0,54.0
4,0,732000.0,27.0,4.0,2.0,2.0,536.0,202.0,1985.0,-38.03526,145.13286,2076.0,12,4,183000.0,1.3333333333333333,39.0
3,0,800000.0,17.9,3.0,1.0,1.0,366.0,121.0,1970.0,-37.96877,145.07484,9758.0,1,5,266666.6666666667,1.5,54.0
3,0,877000.0,17.9,3.0,1.0,2.0,533.0,135.0,1965.0,-37.96257,145.08252,9758.0,1,5,292333.3333333333,1.5,59.0
4,0,1255000.0,17.9,4.0,2.0,4.0,712.0,131.0,1960.0,-37.97145,145.06132,9758.0,1,5,313750.0,1.3333333333333333,64.0
3,0,900000.0,17.9,3.0,1.0,2.0,537.0,120.0,1965.0,-37.96388,145.07807,9758.0,1,5,300000.0,1.5,59.0
2,2,750000.0,17.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9758.0,1,5,375000.0,1.0,54.0
3,0,1199000.0,17.9,3.0,2.0,2.0,552.0,131.0,1970.0,-37.97069,145.05928,9758.0,1,5,399666.6666666667,1.0,54.0
4,0,1500000.0,17.9,4.0,2.0,3.0,724.0,131.0,1970.0,-37.97076,145.04186,9758.0,1,5,375000.0,1.3333333333333333,54.0
3,0,786000.0,27.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3789.0,32,1,262000.0,1.5,54.0
10,0,2115000.0,16.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5837.0,21,4,211500.0,5.0,54.0
3,2,780000.0,16.7,3.0,2.0,1.0,318.0,103.0,2000.0,-37.91712,145.13625,5837.0,21,4,260000.0,1.0,24.0
3,0,862500.0,6.7,3.0,1.0,2.0,490.0,131.0,1970.0,-37.73533,144.95303,11204.0,6,2,287500.0,1.5,54.0
4,0,1020000.0,6.7,4.0,2.0,2.0,441.0,255.0,2002.0,-37.73572,144.97256,11204.0,6,2,255000.0,1.3333333333333333,22.0
2,0,996000.0,6.7,2.0,1.0,1.0,476.0,97.0,1930.0,-37.73883,144.95321,11204.0,6,2,498000.0,1.0,94.0
3,0,1160000.0,6.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3445.0,6,2,386666.6666666667,1.5,54.0
2,0,1095000.0,2.0,2.0,1.0,0.0,151.0,88.0,1900.0,-37.79853,144.99256,4553.0,31,2,547500.0,1.0,124.0
2,1,750000.0,2.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4553.0,31,2,375000.0,1.0,54.0
3,0,390000.0,17.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,1124.0,11,2,130000.0,1.5,54.0
3,0,421000.0,20.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15510.0,11,2,140333.33333333334,1.5,54.0
5,0,680000.0,20.6,5.0,3.0,2.0,646.0,199.73,1970.0,-37.59902,144.92517,15510.0,11,2,136000.0,1.25,54.0
2,0,344700.0,20.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15510.0,11,2,172350.0,1.0,54.0
4,0,492000.0,20.6,4.0,2.0,2.0,479.0,166.0,2009.0,-37.57005,144.91909,15510.0,11,2,123000.0,1.3333333333333333,15.0
3,0,425000.0,20.6,3.0,2.0,2.0,263.0,165.0,2008.0,-37.57307,144.92513,15510.0,11,2,141666.66666666666,1.0,16.0
3,0,460000.0,20.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15510.0,11,2,153333.33333333334,1.5,54.0
3,2,390000.0,20.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15510.0,11,2,130000.0,1.5,54.0
5,0,1711000.0,23.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11925.0,17,0,342200.0,2.5,54.0
3,0,985500.0,23.0,3.0,1.0,2.0,973.0,131.0,1970.0,-37.78964,145.2829,11925.0,17,0,328500.0,1.5,54.0
3,0,720000.0,23.0,3.0,2.0,2.0,815.0,131.0,1970.0,-37.7969,145.29274,11925.0,17,0,240000.0,1.0,54.0
4,0,860000.0,23.0,4.0,3.0,2.0,907.0,170.0,1970.0,-37.79636,145.29351,11925.0,17,0,215000.0,1.0,54.0
3,0,408500.0,14.0,3.0,1.0,2.0,584.0,131.0,1970.0,-37.67159,144.94522,2246.0,11,2,136166.66666666666,1.5,54.0
3,0,310000.0,14.0,3.0,1.0,1.0,595.0,131.0,1970.0,-37.66648,144.93399,2246.0,11,2,103333.33333333333,1.5,54.0
3,0,620000.0,24.7,3.0,1.0,4.0,597.0,131.0,1970.0,-37.98265,145.22696,10894.0,9,4,206666.66666666666,1.5,54.0
4,0,650000.0,14.8,4.0,2.0,2.0,709.0,131.0,1970.0,-37.76336,144.7725,6388.0,3,6,162500.0,1.3333333333333333,54.0
2,0,592000.0,14.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6388.0,3,6,296000.0,1.0,54.0
3,0,716000.0,14.8,3.0,1.0,2.0,693.0,131.0,1970.0,-37.77371,144.76919,6388.0,3,6,238666.66666666666,1.5,54.0
3,0,645000.0,14.8,3.0,1.0,2.0,586.0,131.0,1990.0,-37.7728,144.76941,6388.0,3,6,215000.0,1.5,34.0
3,0,588000.0,21.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4258.0,25,3,196000.0,1.5,54.0
3,0,840000.0,22.2,3.0,2.0,2.0,542.0,131.0,1970.0,-37.98536,145.13434,3940.0,12,4,280000.0,1.0,54.0
3,0,801000.0,22.2,3.0,2.0,1.0,526.0,189.0,1980.0,-37.98217,145.14061,3940.0,12,4,267000.0,1.0,44.0
5,0,955000.0,22.2,5.0,3.0,2.0,619.0,153.0,1975.0,-37.97545,145.12054,3940.0,12,4,191000.0,1.25,49.0
3,2,830000.0,14.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10999.0,15,0,276666.6666666667,1.5,54.0
3,0,1255000.0,14.3,3.0,2.0,2.0,348.0,131.0,1970.0,-37.79759,145.16422,10999.0,15,0,418333.3333333333,1.0,54.0
4,0,2000000.0,14.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10999.0,15,0,500000.0,2.0,54.0
3,0,1369000.0,14.3,3.0,1.0,2.0,696.0,131.0,1970.0,-37.77973,145.16473,10999.0,15,0,456333.3333333333,1.5,54.0
3,0,902000.0,16.1,3.0,1.0,2.0,649.0,131.0,1970.0,-37.80274,145.17952,4790.0,15,0,300666.6666666667,1.5,54.0
2,2,885000.0,1.3,2.0,1.0,1.0,1489.0,131.0,1970.0,-37.81525,144.98678,3040.0,18,2,442500.0,1.0,54.0
3,0,967500.0,18.0,3.0,1.0,2.0,768.0,122.0,1985.0,-37.69031,145.14557,2346.0,0,0,322500.0,1.5,39.0
4,0,890000.0,18.0,4.0,2.0,2.0,786.0,206.0,1980.0,-37.70257,145.14995,2346.0,0,0,222500.0,1.3333333333333333,44.0
3,0,1800000.0,7.2,3.0,2.0,2.0,188.0,185.0,2010.0,-37.87818,144.98532,8989.0,26,5,600000.0,1.0,14.0
2,0,1200000.0,7.5,2.0,1.0,2.0,470.0,131.0,1937.0,-37.75225,144.90462,9264.0,22,6,600000.0,1.0,87.0
2,2,720000.0,7.5,2.0,2.0,2.0,1523.0,131.0,2013.0,-37.74999,144.91447,9264.0,22,6,360000.0,0.6666666666666666,11.0
2,2,410000.0,7.5,2.0,1.0,1.0,0.0,67.0,1965.0,-37.75122,144.91805,9264.0,22,6,205000.0,1.0,59.0
3,2,930000.0,7.5,3.0,2.0,1.0,223.0,146.0,2002.0,-37.74566,144.89346,9264.0,22,6,310000.0,1.0,22.0
2,2,600000.0,7.5,2.0,1.0,1.0,132.0,131.0,1970.0,-37.75344,144.92616,9264.0,22,6,300000.0,1.0,54.0
4,0,1360000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,340000.0,2.0,54.0
3,0,1390000.0,7.5,3.0,1.0,2.0,793.0,131.0,1970.0,-37.74944,144.88479,588.0,22,6,463333.3333333333,1.5,54.0
2,0,761000.0,13.1,2.0,1.0,2.0,665.0,30.0,1970.0,-37.70673,144.97108,5070.0,11,2,380500.0,1.0,54.0
3,0,650000.0,13.1,3.0,1.0,4.0,616.0,94.0,1960.0,-37.71245,144.97059,5070.0,11,2,216666.66666666666,1.5,64.0
2,2,700000.0,2.1,2.0,1.0,1.0,470.0,65.0,2007.0,-37.79723,144.97686,5825.0,31,2,350000.0,1.0,17.0
2,0,1275000.0,3.6,2.0,1.0,0.0,153.0,131.0,1970.0,-37.78327,144.9791,6244.0,24,2,637500.0,1.0,54.0
2,0,1680000.0,3.6,2.0,1.0,1.0,185.0,131.0,1970.0,-37.7907,144.98163,6244.0,24,2,840000.0,1.0,54.0
4,0,1340000.0,3.4,4.0,2.0,1.0,302.0,131.0,1928.0,-37.7845,144.93582,3593.0,18,2,335000.0,1.3333333333333333,96.0
3,0,901000.0,5.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7570.0,16,6,300333.3333333333,1.5,54.0
3,1,849500.0,5.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7570.0,16,6,283166.6666666667,1.5,54.0
3,0,1071500.0,15.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4385.0,28,0,357166.6666666667,1.5,54.0
3,0,800000.0,15.4,3.0,1.0,2.0,617.0,131.0,1960.0,-37.8318,145.17368,4385.0,28,0,266666.6666666667,1.5,64.0
3,0,545000.0,38.0,3.0,2.0,2.0,571.0,131.0,1970.0,-38.14444,145.16788,17055.0,7,4,181666.66666666666,1.0,54.0
3,0,570000.0,38.0,3.0,1.0,2.0,537.0,118.54,1960.0,-38.14264,145.14684,17055.0,7,4,190000.0,1.5,64.0
5,0,715000.0,38.0,5.0,2.0,1.0,1424.0,131.0,1970.0,-38.13442,145.13548,17055.0,7,4,143000.0,1.6666666666666667,54.0
3,0,630000.0,38.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,17055.0,7,4,210000.0,1.5,54.0
3,0,700500.0,38.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,17055.0,7,4,233500.0,1.5,54.0
4,0,1700000.0,38.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,17055.0,7,4,425000.0,2.0,54.0
3,0,860000.0,38.0,3.0,2.0,3.0,4780.0,131.0,1970.0,-38.18255,145.11986,7566.0,7,4,286666.6666666667,1.0,54.0
3,0,653000.0,12.9,3.0,1.0,2.0,618.0,131.0,1970.0,-37.6953,144.89837,3285.0,11,6,217666.66666666666,1.5,54.0
5,0,2862000.0,7.3,5.0,2.0,3.0,858.0,131.0,1970.0,-37.85636,145.06405,10412.0,2,5,572400.0,1.6666666666666667,54.0
5,0,2180000.0,7.3,5.0,3.0,2.0,595.0,131.0,1970.0,-37.85775,145.07196,10412.0,2,5,436000.0,1.25,54.0
3,1,1610000.0,7.3,3.0,2.0,2.0,364.0,20.0,1970.0,-37.84897,145.06804,10412.0,2,5,536666.6666666666,1.0,54.0
4,0,2450000.0,7.3,4.0,3.0,2.0,910.0,131.0,1970.0,-37.86194,145.07256,10412.0,2,5,612500.0,1.0,54.0
4,0,2210000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,552500.0,2.0,54.0
4,0,2250000.0,7.3,4.0,1.0,2.0,1110.0,131.0,1970.0,-37.85723,145.0547,10412.0,2,5,562500.0,2.0,54.0
4,0,2155000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,538750.0,2.0,54.0
4,0,1420000.0,16.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15321.0,21,0,355000.0,2.0,54.0
3,0,1495000.0,16.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15321.0,21,0,498333.3333333333,1.5,54.0
3,1,1125000.0,16.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15321.0,21,0,375000.0,1.5,54.0
4,0,995000.0,16.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,15321.0,21,0,248750.0,2.0,54.0
4,0,1100000.0,11.2,4.0,2.0,2.0,1017.0,131.0,1970.0,-37.70705,144.91011,8870.0,24,2,275000.0,1.3333333333333333,54.0
3,1,695000.0,11.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8870.0,24,2,231666.66666666666,1.5,54.0
3,0,512000.0,11.2,3.0,1.0,2.0,197.0,96.0,2003.0,-37.70489,144.91033,8870.0,24,2,170666.66666666666,1.5,21.0
4,0,820000.0,12.9,4.0,2.0,2.0,620.0,131.0,1970.0,-37.70377,144.90217,1071.0,24,6,205000.0,1.3333333333333333,54.0
5,0,1050000.0,16.1,5.0,3.0,3.0,616.0,131.0,1960.0,-37.70557,145.10859,8524.0,0,2,210000.0,1.25,64.0
3,0,1326000.0,16.1,3.0,1.0,2.0,1020.0,131.0,1970.0,-37.70821,145.10405,8524.0,0,2,442000.0,1.5,54.0
3,0,895000.0,16.1,3.0,2.0,2.0,1036.0,132.0,1954.0,-37.69538,145.11543,8524.0,0,2,298333.3333333333,1.0,70.0
3,0,730000.0,16.1,3.0,2.0,2.0,563.0,131.0,1970.0,-37.68995,145.09399,8524.0,0,2,243333.33333333334,1.0,54.0
5,0,880000.0,16.1,4.0,3.0,2.0,789.0,290.0,1980.0,-37.69817,145.12852,8524.0,0,2,176000.0,1.25,44.0
4,0,925000.0,16.1,4.0,2.0,2.0,1070.0,190.0,1980.0,-37.69999,145.1279,8524.0,0,2,231250.0,1.3333333333333333,44.0
3,0,770000.0,20.4,3.0,2.0,2.0,775.0,131.0,1970.0,-37.64385,144.89221,4864.0,11,2,256666.66666666666,1.0,54.0
4,0,715000.0,20.4,4.0,2.0,2.0,680.0,230.0,2011.0,-37.61236,144.90753,4864.0,11,2,178750.0,1.3333333333333333,13.0
4,0,840500.0,20.4,4.0,2.0,2.0,494.0,298.21,2014.0,-37.61424,144.88705,4864.0,11,2,210125.0,1.3333333333333333,10.0
4,0,810000.0,20.4,4.0,2.0,3.0,990.0,131.0,1970.0,-37.6579,144.90523,4864.0,11,2,202500.0,1.3333333333333333,54.0
4,0,1600000.0,13.8,4.0,2.0,3.0,633.0,131.0,1950.0,-37.94039,145.02234,5454.0,1,5,400000.0,1.3333333333333333,74.0
3,0,1325000.0,13.8,3.0,1.0,2.0,400.0,131.0,1970.0,-37.93434,145.00816,5454.0,1,5,441666.6666666667,1.5,54.0
2,1,1285000.0,13.8,2.0,1.0,1.0,348.0,100.0,1992.0,-37.93557,145.00463,5454.0,1,5,642500.0,1.0,32.0
2,2,685000.0,13.8,2.0,1.0,0.0,0.0,81.0,2007.0,-37.9392,145.00095,5454.0,1,5,342500.0,1.0,17.0
2,2,878000.0,13.8,2.0,1.0,1.0,128.0,131.0,1967.0,-37.9395,145.01344,5454.0,1,5,439000.0,1.0,57.0
3,2,957000.0,13.8,3.0,2.0,2.0,254.0,113.0,1994.0,-37.94313,145.03501,2356.0,1,5,319000.0,1.0,30.0
4,0,1200000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2356.0,1,5,300000.0,2.0,54.0
3,2,862000.0,5.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11308.0,2,5,287333.3333333333,1.5,54.0
3,1,1236000.0,5.3,3.0,2.0,2.0,159.0,131.0,2000.0,-37.83179,145.04293,11308.0,2,5,412000.0,1.0,24.0
3,0,1750000.0,5.3,3.0,2.0,0.0,234.0,131.0,1970.0,-37.82839,145.04086,11308.0,2,5,583333.3333333334,1.0,54.0
4,0,2010000.0,5.3,4.0,3.0,3.0,451.0,131.0,1970.0,-37.81633,145.02833,11308.0,2,5,502500.0,1.0,54.0
3,0,2370000.0,5.3,3.0,2.0,1.0,362.0,188.0,1890.0,-37.82866,145.04259,11308.0,2,5,790000.0,1.0,134.0
2,0,1480000.0,5.3,0.0,0.0,0.0,241.0,131.0,1970.0,-37.82679,145.03021,11308.0,2,5,740000.0,2.0,54.0
2,0,1682000.0,5.3,2.0,1.0,1.0,264.0,97.0,1910.0,-37.8285,145.04022,11308.0,2,5,841000.0,1.0,114.0
4,2,915000.0,8.9,4.0,2.0,2.0,419.0,131.0,1970.0,-37.7537,145.06341,2890.0,0,0,228750.0,1.3333333333333333,54.0
3,1,781000.0,8.9,3.0,2.0,2.0,137.0,131.0,2000.0,-37.74888,145.06593,2890.0,0,0,260333.33333333334,1.0,24.0
2,0,875000.0,8.8,2.0,1.0,3.0,671.0,131.0,1970.0,-37.73902,145.04529,2674.0,0,0,437500.0,1.0,54.0
4,0,1300000.0,16.0,4.0,2.0,2.0,604.0,131.0,1970.0,-37.94783,145.03983,4794.0,1,5,325000.0,1.3333333333333333,54.0
2,2,595000.0,16.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4794.0,1,5,297500.0,1.0,54.0
4,0,1430000.0,16.0,4.0,2.0,1.0,590.0,131.0,1970.0,-37.94549,145.03332,4794.0,1,5,357500.0,1.3333333333333333,54.0
3,0,660000.0,18.0,3.0,2.0,2.0,666.0,193.0,2002.0,-37.68381,144.73331,5556.0,3,6,220000.0,1.0,22.0
3,0,480000.0,18.0,3.0,2.0,1.0,320.0,131.0,1970.0,-37.70338,144.74854,5556.0,3,6,160000.0,1.0,54.0
5,0,965000.0,12.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3145.0,21,5,193000.0,2.5,54.0
4,0,2380000.0,7.8,4.0,2.0,2.0,778.0,131.0,1970.0,-37.76356,145.04135,5549.0,0,0,595000.0,1.3333333333333333,54.0
3,0,1035000.0,7.8,3.0,1.0,2.0,585.0,131.0,1970.0,-37.75725,145.03744,5549.0,0,0,345000.0,1.5,54.0
3,1,975000.0,7.8,3.0,2.0,1.0,103.0,120.0,1997.0,-37.76676,145.04333,5549.0,0,0,325000.0,1.0,27.0
3,0,556000.0,14.0,3.0,1.0,1.0,627.0,131.0,1970.0,-37.68861,144.91065,851.0,11,2,185333.33333333334,1.5,54.0
3,0,875000.0,14.5,3.0,1.0,2.0,722.0,131.0,1970.0,-37.72302,144.83434,2339.0,3,6,291666.6666666667,1.5,54.0
4,0,670000.0,15.5,4.0,2.0,2.0,713.0,164.0,1982.0,-37.72305,144.81074,3656.0,3,6,167500.0,1.3333333333333333,42.0
4,0,715000.0,15.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3656.0,3,6,178750.0,2.0,54.0
4,0,670100.0,15.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3656.0,3,6,167525.0,2.0,54.0
4,0,700000.0,15.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3656.0,3,6,175000.0,2.0,54.0
3,0,575000.0,15.5,3.0,1.0,1.0,307.0,131.0,1990.0,-37.72545,144.80397,3656.0,3,6,191666.66666666666,1.5,34.0
4,0,1703000.0,11.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5629.0,3,6,425750.0,2.0,54.0
3,0,1250000.0,3.4,3.0,1.0,2.0,340.0,131.0,1970.0,-37.79436,144.92158,5263.0,18,2,416666.6666666667,1.5,54.0
1,2,395000.0,3.4,1.0,1.0,1.0,2592.0,131.0,1970.0,-37.79609,144.92608,5263.0,18,2,395000.0,0.5,54.0
2,0,840500.0,3.4,2.0,1.0,0.0,107.0,131.0,1970.0,-37.79025,144.92798,5263.0,18,2,420250.0,1.0,54.0
2,2,876000.0,3.4,2.0,2.0,2.0,0.0,74.0,2015.0,-37.79812,145.00238,5263.0,18,2,438000.0,0.6666666666666666,9.0
3,0,1995000.0,5.4,3.0,1.0,4.0,482.0,131.0,1970.0,-37.80119,145.0511,10331.0,2,5,665000.0,1.5,54.0
4,0,1800000.0,5.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10331.0,2,5,450000.0,2.0,54.0
2,2,600000.0,5.4,2.0,1.0,1.0,847.0,131.0,1970.0,-37.80798,145.02347,10331.0,2,5,300000.0,1.0,54.0
2,2,797000.0,5.4,2.0,1.0,2.0,964.0,131.0,1960.0,-37.80222,145.03501,10331.0,2,5,398500.0,1.0,64.0
3,0,752000.0,25.2,3.0,2.0,2.0,552.0,131.0,1970.0,-37.99013,145.17912,8459.0,9,4,250666.66666666666,1.0,54.0
3,0,685000.0,26.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.80622,145.31331,4654.0,17,0,228333.33333333334,1.5,54.0
2,2,670000.0,5.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,394.0,27,5,335000.0,1.0,54.0
3,0,705500.0,16.3,3.0,1.0,4.0,670.0,131.0,1970.0,-37.67328,145.02918,8279.0,29,2,235166.66666666666,1.5,54.0
2,0,685000.0,16.3,2.0,1.0,2.0,766.0,131.0,1970.0,-37.66986,145.02048,8279.0,29,2,342500.0,1.0,54.0
